x,y,sonar_depth
-3.1537035,-0.0,70.34509803921569
-3.1616812,-0.0,70.34509803921569
-3.1696262,-0.0,70.34509803921569
-3.1775386,-0.0,70.34509803921569
-3.1854186,-0.0,70.34509803921569
-3.1932662,-0.0,70.34509803921569
-3.2010815,-0.0,70.34509803921569
-3.2088647,-0.0,70.34509803921569
-3.216616,-0.0,70.34509803921569
-3.2243352,-0.0,70.34509803921569
-3.2320228,-0.0,70.34509803921569
-3.2396786,-0.0,70.34509803921569
-3.247303,-0.0,70.34509803921569
-3.254896,-0.0,70.34509803921569
-3.2624578,-0.0,70.34509803921569
-3.2699885,-0.0,70.34509803921569
-3.2774882,-0.0,70.34509803921569
-3.284957,-0.0,70.34509803921569
-3.2923949,-0.0,70.34509803921569
-3.2998023,-0.0,70.34509803921569
-3.3071792,-0.0,70.34509803921569
-3.3145256,-0.0,70.34509803921569
-3.3218415,-0.0,70.34509803921569
-3.3291276,-0.0,70.34509803921569
-3.336383,-0.0,70.34509803921569
-3.3436089,-0.0,70.34509803921569
-3.3508048,-0.0,70.34509803921569
-3.357971,-0.0,70.34509803921569
-3.3651073,-0.0,70.34509803921569
-3.372214,-0.0,70.34509803921569
-3.3792915,-0.0,70.34509803921569
-3.3863394,-0.0,70.34509803921569
-3.3933582,-0.0,70.34509803921569
-3.400348,-0.0,70.34509803921569
-3.4073083,-0.0,70.34509803921569
-3.41424,-0.0,70.34509803921569
-3.4211426,-0.0,70.34509803921569
-3.4280164,-0.0,70.34509803921569
-3.434862,-0.0,70.34509803921569
-3.4416788,-0.0,70.34509803921569
-3.448467,-0.0,70.34509803921569
-3.4552271,-0.0,70.34509803921569
-3.4619591,-0.0,70.34509803921569
-3.468663,-0.0,70.34509803921569
-3.475339,-0.0,70.34509803921569
-3.4819868,-0.0,70.34509803921569
-3.4886072,-0.0,70.34509803921569
-3.4951997,-0.0,70.34509803921569
-3.5017648,-0.0,70.34509803921569
-3.5083025,-0.0,70.34509803921569
-3.514813,-0.0,70.34509803921569
-3.5212963,-0.0,70.34509803921569
-3.5277522,-0.0,70.34509803921569
-3.5341814,-0.0,70.34509803921569
-3.5405836,-0.0,70.34509803921569
-3.5469592,-0.0,70.34509803921569
-3.5533078,-0.0,70.34509803921569
-3.5596302,-0.0,70.34509803921569
-3.5659258,-0.0,70.34509803921569
-3.572195,-0.0,70.34509803921569
-3.5784383,-0.0,70.34509803921569
-3.584655,-0.0,70.34509803921569
-3.590846,-0.0,70.34509803921569
-3.5970109,-0.0,70.34509803921569
-3.6031497,-0.0,70.34509803921569
-3.609263,-0.0,70.34509803921569
-3.6153505,-0.0,70.34509803921569
-3.6214123,-0.0,70.34509803921569
-3.6274486,-0.0,70.34509803921569
-3.6334596,-0.0,70.34509803921569
-3.6394453,-0.0,70.34509803921569
-3.6454058,-0.0,70.34509803921569
-3.6513412,-0.0,70.34509803921569
-3.6572516,-0.0,70.34509803921569
-3.663137,-0.0,70.34509803921569
-3.6689975,-0.0,70.34509803921569
-3.6748333,-0.0,70.34509803921569
-3.6806448,-0.0,70.34509803921569
-3.6864314,-0.0,70.34509803921569
-3.6921937,-0.0,70.34509803921569
-3.6979318,-0.0,70.34509803921569
-3.7036455,-0.0,70.34509803921569
-3.709335,-0.0,70.34509803921569
-3.7150006,-0.0,70.34509803921569
-3.7206423,-0.0,70.34509803921569
-3.7262602,-0.0,70.34509803921569
-3.7318542,-0.0,70.34509803921569
-3.7374246,-0.0,70.34509803921569
-3.7429714,-0.0,70.34509803921569
-3.7484946,-0.0,70.34509803921569
-3.7539947,-0.0,70.34509803921569
-3.7594712,-0.0,70.34509803921569
-3.7649248,-0.0,70.34509803921569
-3.7703552,-0.0,70.34509803921569
-3.7757626,-0.0,70.34509803921569
-3.781147,-0.0,70.34509803921569
-3.7865086,-0.0,70.34509803921569
-3.7918472,-0.0,70.34509803921569
-3.7971635,-0.0,70.34509803921569
-3.802457,-0.0,70.34509803921569
-3.8077283,-0.0,70.34509803921569
-3.8129768,-0.0,70.34509803921569
-3.8182032,-0.0,70.34509803921569
-3.8234074,-0.0,70.34509803921569
-3.8285894,-0.0,70.34509803921569
-3.8337495,-0.0,70.34509803921569
-3.8388875,-0.0,70.34509803921569
-3.8440037,-0.0,70.34509803921569
-3.8490982,-0.0,70.34509803921569
-3.8541708,-0.0,70.34509803921569
-3.859222,-0.0,70.34509803921569
