step,att_err_deg,ax,ay,az,sonar_range,map_depth,x,y,z,ekf_x,ekf_y,ekf_z,ekf_vx,ekf_vy,ekf_vz,dr_x,dr_y,dr_z,dr_vx,dr_vy,dr_vz
146,0.09756735940853418,-0.021517390949958314,-0.08139928381856018,-0.06213150546548718,69.95490196078431,-65.4502182006836,-16.58988,-4.8801517,-0.18297453,-15.883900213626129,-14.028697919774462,0.48213582597662624,0.9839591962780945,-1.0679902395154957,0.34871120323205385,-15.867500893688176,-14.04649775709972,-3.549572489029034,0.9839591962780945,-1.0679902395154957,-1.0820403580169564
147,0.04788908353620803,-0.07090532526324836,-0.20572079287966355,-0.06803829902585967,69.95490196078431,-65.43160247802734,-16.568745,-4.827629,-0.18205233,-15.85114096559756,-14.064411883754357,0.5091614107234401,0.9815956854359862,-1.0748475992781512,0.3579919401242801,-15.834781037506977,-14.082326010408991,-3.5857160990729615,0.9815956854359862,-1.0748475992781512,-1.0843083013178183
148,0.10513348205590506,-0.0023709699544709768,-0.0763210021094572,0.01188462808010371,69.95490196078431,-65.41218566894531,-16.54772,-4.774911,-0.18135895,-15.818422426621892,-14.100282537620355,0.5354242379627112,0.9815166531041705,-1.0773916326817998,0.3691022358634028,-15.802063815736838,-14.118239064831718,-3.6218465039745777,0.9815166531041705,-1.0773916326817998,-1.0839121470484816
149,0.08621929364410262,0.04608901676282798,-0.18744155525902959,-0.05238087224330101,69.95490196078431,-65.39213562011719,-16.52681,-4.7219977,-0.18089464,-15.78567959984244,-14.136299726240448,0.5609405502891145,0.9830529536629314,-1.0836396845237675,0.3772620903590291,-15.769295383948075,-14.154360387649177,-3.658035109845353,0.9830529536629314,-1.0836396845237675,-1.0856581761232582
150,0.09741273767420522,0.0025426399059787514,-0.1689990062546773,-0.0831472737582164,69.95490196078431,-65.37127685546875,-16.50601,-4.668889,-0.18065937,-15.752909755475951,-14.172514937394716,0.5856698228381197,0.9831377083264641,-1.0892729847322566,0.38361732955033456,-15.73652412700386,-14.190669487140253,-3.69431610157586,0.9831377083264641,-1.0892729847322566,-1.0884297519151989
151,0.08365706242148951,0.07064731697645768,-0.10733748190051276,-0.044971913937658314,69.95490196078431,-65.34957122802734,-16.485323,-4.6155844,-0.18065277,-15.720099250022304,-14.208883668820182,0.609628942375216,0.985492618892346,-1.092850900795607,0.3904948728520181,-15.703674373040782,-14.227097850500106,-3.7306470620996306,0.985492618892346,-1.092850900795607,-1.0899288157131208
152,0.08674852009731934,-0.04000863654364715,-0.15257944245588562,-0.12248860791918048,69.95490196078431,-65.32725524902344,-16.464748,-4.5620832,-0.18087418,-15.68727172307953,-14.245396798536955,0.6328078919312389,0.9841589976742244,-1.0979368822108033,0.39406578494124944,-15.670869073118308,-14.2636957465738,-3.767114121076645,0.9841589976742244,-1.0979368822108033,-1.0940117693104268
153,0.07677502343619787,0.0976119561147483,-0.10981163921328498,-0.06088183010808734,69.95490196078431,-65.30435180664062,-16.444286,-4.508386,-0.18132272,-15.654412194292547,-14.282055701076878,0.6552102013140428,0.987412729544716,-1.1015972701845795,0.39899471189055535,-15.637955315466817,-14.300415655579952,-3.803648826531557,0.987412729544716,-1.1015972701845795,-1.096041163647363
154,0.07260281372980532,0.022602519601969105,-0.18485279398041402,-0.035064997241322615,69.95490196078431,-65.28083038330078,-16.423939,-4.454492,-0.18199721,-15.621485879685721,-14.318878306079686,0.6768950403168057,0.9881661468647817,-1.1077590299839266,0.4041138689098493,-15.605016443904658,-14.337340956579416,-3.840222493094515,0.9881661468647817,-1.1077590299839266,-1.0972099968887405
155,0.09855116870751976,-0.03450180573714166,-0.05057180756339407,-0.019128359622881064,69.95490196078431,-65.25663757324219,-16.403702,-4.4004016,-0.18289623,-15.588566175793416,-14.355831702527796,0.6978959314839053,0.9870160866735436,-1.1094447569027064,0.4091183097390601,-15.572115907682207,-14.374322448476173,-3.876817413390387,0.9870160866735436,-1.1094447569027064,-1.09784760887617
156,0.07255939186514417,0.009437714388866689,-0.002216448851962158,-0.018626431809808608,69.95490196078431,-65.23191833496094,-16.383577,-4.3461137,-0.18401816,-15.555660396396304,-14.392814425785026,0.718230808554308,0.9873306771531725,-1.109518638531105,0.4135162009993519,-15.539204885110435,-14.411306403093876,-3.913433029721604,0.9873306771531725,-1.109518638531105,-1.098468489936497
157,0.16953057509758887,0.054554968822182,-0.05460053663899471,0.013336500696562226,69.95490196078431,-65.20701599121094,-16.363567,-4.2916284,-0.18536124,-15.52271906550852,-14.429828714034196,0.7379226474332593,0.9891491761139118,-1.1113386564190717,0.41837545659280617,-15.506233245906637,-14.448351024974512,-3.950033827718713,0.9891491761139118,-1.1113386564190717,-1.0980239399132783
158,0.13784000176700295,0.09923113268256138,-0.12061109469312041,-0.025644608588381246,69.95490196078431,-65.18177032470703,-16.343668,-4.236945,-0.18692346,-15.489692297897676,-14.46694034207855,0.7569746824126011,0.9924568805366639,-1.1153590262421758,0.4213516599798623,-15.473151349888749,-14.485529659182584,-3.986663119725365,0.9924568805366639,-1.1153590262421758,-1.0988787601995578
159,0.18658939353530432,-0.0032823340889296697,-0.06548529882877074,0.0058104021891836055,69.95490196078431,-65.15632629394531,-16.323883,-4.182064,-0.18870269,-15.456612225398725,-14.504155357008193,0.7753890407402562,0.9923474694003662,-1.117541869536468,0.4248119489280424,-15.440073100908737,-14.5227810548338,-4.023285955729584,0.9923474694003662,-1.117541869536468,-1.098685080126585
160,0.13799392641260833,0.0356056600866908,-0.030919169472675534,0.04382078321661176,69.95490196078431,-65.13069152832031,-16.30421,-4.126985,-0.19069661,-15.423514195496443,-14.541423929975782,0.7932090635421449,0.9935343247365892,-1.1185725085188907,0.428992462327995,-15.406955290084184,-14.560066805117764,-4.059860101974674,0.9935343247365892,-1.1185725085188907,-1.097224387352698
161,0.1870445081704911,0.14801661571230698,-0.09263369522094553,0.04401352821738236,69.95490196078431,-65.10504150390625,-16.28465,-4.0717072,-0.19290282,-15.390314153218716,-14.578761143423757,0.8104584066293522,0.9984682119269994,-1.121660298359589,0.43264807084914103,-15.373673016353283,-14.59745548172975,-4.096385344299522,0.9984682119269994,-1.121660298359589,-1.0957572697454518
162,0.1970556543850607,0.09777856864734556,0.005270077999123858,0.11465884293783013,69.95490196078431,-65.07945251464844,-16.265205,-4.0162315,-0.19531873,-15.356977558060791,-14.616146892214632,0.827176671536985,1.0017274975485777,-1.1214846290929514,0.43814063635519646,-15.34028209976833,-14.634838302699514,-4.132783187909995,1.0017274975485777,-1.1214846290929514,-1.091935308314191
163,0.2170805365048395,0.08574020797547305,-0.08602411947222768,-0.004683210362209422,64.88235294117646,-65.0541000366211,-16.245872,-3.9605565,-0.19794169,-15.323539008026962,-14.65357750436188,0.7939734969520381,1.0045855044810934,-1.1243520997420258,0.4022193040293153,-15.306795916285628,-14.672316706024247,-4.169186235087537,1.0045855044810934,-1.1243520997420258,-1.0920914153262646
164,0.19221480286497292,0.11796822029424303,-0.11219256750491191,0.009477502760782741,69.95490196078431,-65.0293197631836,-16.226652,-3.9046829,-0.2007505,-15.289987286644097,-14.691118236890784,0.8107497661153842,1.0085177784909014,-1.1280918519921894,0.40505170500910964,-15.273178657002598,-14.70991976775732,-4.205578751706456,1.0085177784909014,-1.1280918519921894,-1.0917754985675718
165,0.17530116984694696,0.056469676265160085,-0.07817152240576687,-0.0646368233452339,64.88235294117646,-65.00479888916016,-16.207546,-3.8486104,-0.20374352,-15.256338655318697,-14.728764727247416,0.7775191249671014,1.0104001010330734,-1.130697569405715,0.3679627299215088,-15.23949865363483,-14.74760968673751,-4.242043087017981,1.0104001010330734,-1.130697569405715,-1.0939300593457464
166,0.1386937384081718,0.10904191331014652,-0.05691188444928294,0.022089281978537656,64.88235294117646,-64.98108673095703,-16.188555,-3.7923384,-0.20690045,-15.2225980731102,-14.76648626394119,0.7448831495288143,1.014034831476745,-1.1325946322206912,0.3350990372617901,-15.205697492585605,-14.785362841144867,-4.278482878682863,1.014034831476745,-1.1325946322206912,-1.093193749946462
167,0.1544363489393536,0.0757524006745585,-0.04159395529508324,-0.039306746254318625,64.88235294117646,-64.95831298828125,-16.169676,-3.735867,-0.21020211,-15.188754827393934,-14.804262526101487,0.7128538617296418,1.01655991149923,-1.133981097397194,0.30148839640822306,-15.171812162202297,-14.823162211058106,-4.31496634451025,1.01655991149923,-1.133981097397194,-1.0945039748216059
168,0.1391591851967091,0.11675783551378796,-0.045018015035902595,-0.12248378614642697,64.88235294117646,-64.93645477294922,-16.15091,-3.6791961,-0.21363035,-15.154804631546451,-14.84208690602308,0.6813527236961371,1.0204518393496897,-1.1354816978983908,0.2663736728734999,-15.13779710089064,-14.861011600988052,-4.351585903433355,1.0204518393496897,-1.1354816978983908,-1.0985867676931536
169,0.14318339267539879,0.07186754740097176,-0.04207554073590963,-0.03558061131962198,64.88235294117646,-64.9157943725586,-16.132257,-3.6223254,-0.21716791,-15.120749643819572,-14.879959671253435,0.6503803314442939,1.0228474242630554,-1.136884215922921,0.23539144004387794,-15.103702186748539,-14.898907741518816,-4.388244996369037,1.0228474242630554,-1.136884215922921,-1.0997727880704742
170,0.18299643695048057,0.12086968353363442,-0.007057898254562239,-0.06505137008373651,64.88235294117646,-64.89684295654297,-16.113722,-3.565255,-0.22079855,-15.086587579853285,-14.917859732838783,0.619960254852162,1.0268764137141766,-1.1371194791980732,0.20462547739280165,-15.069472972958065,-14.936811724158751,-4.4249763686048125,1.0268764137141766,-1.1371194791980732,-1.1019411670732655
171,0.1725251662098269,0.027975557978460693,-0.04600179691404955,-0.20525431611651968,64.88235294117646,-64.87892150878906,-16.095299,-3.5079842,-0.22450686,-15.052342824086157,-14.95578927203256,0.5900009131094286,1.0278089323134587,-1.1386528724285416,0.17035678614760513,-15.035212675214284,-14.97476681990637,-4.461935801191829,1.0278089323134587,-1.1386528724285416,-1.1087829776104827
172,0.20990571806969402,0.2121717347729703,-0.049515510058049106,-0.17811069532104717,64.88235294117646,-64.86331176757812,-16.07699,-3.4505131,-0.22827825,-15.01796465315639,-14.993771876396876,0.5604323089410952,1.0348813234725578,-1.1403033894304766,0.13812897035515787,-15.000716631098532,-15.012776932887386,-4.499093134551424,1.0348813234725578,-1.1403033894304766,-1.114720000787851
173,0.15799664144851683,0.14062974636726513,-0.017908509370321953,-0.0720541405962134,64.88235294117646,-64.84963989257812,-16.058794,-3.3928418,-0.2320989,-14.983390481403768,-15.031791938549764,0.5313210803529641,1.0395689816848,-1.1409003397428206,0.11053857624039486,-14.966064331709038,-15.050806944212146,-4.536330528067237,1.0395689816848,-1.1409003397428206,-1.1171218054743914
174,0.19650422889813254,0.018610428755018924,-0.02364531172147432,-0.11314765285598938,64.88235294117646,-64.83832550048828,-16.040714,-3.33497,-0.2359558,-14.948727842887187,-15.069835086158815,0.5026899042797967,1.0401893293099673,-1.1416885168002031,0.08264303425762852,-14.931391354065372,-15.088863228105486,-4.573693641197334,1.0401893293099673,-1.1416885168002031,-1.1208933939029244
175,0.22847628280661395,0.24029367244886213,-0.022097779731882337,-0.1279145357281255,64.88235294117646,-64.82958984375,-16.022749,-3.2768972,-0.23983657,-14.913921368758828,-15.10790364659645,0.4744936306372585,1.048199118391596,-1.1424251094579325,0.05528274248124902,-14.89645138345232,-15.126944065087418,-4.611198881589352,1.048199118391596,-1.1424251094579325,-1.1251572117605286
176,0.18300055135063126,0.12360100678290774,0.03604206856616838,-0.1464293225606621,64.88235294117646,-64.8233871459961,-16.0049,-3.2186239,-0.2437296,-14.878912730919785,-15.145964460206956,0.44670095618785555,1.0523191519510262,-1.1412237071723936,0.028297516360083496,-14.861374078387286,-15.164984855326498,-4.648866821228659,1.0523191519510262,-1.1412237071723936,-1.1300381891792173
177,0.20833464442571523,0.1559974683996926,-0.03755357275545339,-0.2386775283671927,64.88235294117646,-64.82041931152344,-15.9871645,-3.1601496,-0.24762389,-14.84374876059453,-15.18402611354201,0.419233628491737,1.0575190675643493,-1.1424754929309087,-0.0008077187983845553,-14.826123442801807,-15.203067371757529,-4.686799958121708,1.0575190675643493,-1.1424754929309087,-1.137994106791457
178,0.2205396576371693,0.16602178843102675,0.03213391753416298,-0.14991039047196786,64.88235294117646,-64.82025909423828,-15.969544,-3.101474,-0.251509,-14.808405890682144,-15.222090777796634,0.39207728203214703,1.063053127178717,-1.1414043623464365,-0.02603227524540323,-14.790688338562516,-15.241114183835743,-4.724899662115281,1.063053127178717,-1.1414043623464365,-1.1429911198071891
179,0.16615226589584597,0.2029648640357576,-0.12698723505480639,-0.1434759489637294,64.88235294117646,-64.82365417480469,-15.95204,-3.0425973,-0.25537512,-14.772858028185055,-15.260208138338767,0.36526246197444223,1.0698186226465756,-1.1456372701815967,-0.05016031827750768,-14.75502771780763,-15.279302092841796,-4.763158783829924,1.0698186226465756,-1.1456372701815967,-1.1477736514393135
180,0.20390772683949163,0.26471766972810346,-0.01233767089906955,-0.1577463134441608,64.88235294117646,-64.83081817626953,-15.93465,-2.9835196,-0.25921294,-14.7370503420581,-15.29840290160643,0.33876079040149737,1.0786425449708457,-1.1460485258782322,-0.07392201305568286,-14.719072966308602,-15.31750371037107,-4.801593179226173,1.0786425449708457,-1.1460485258782322,-1.1530318618874522
181,0.16532342823859786,0.2294601833930426,-0.02774503506880091,-0.13261977119354285,64.88235294117646,-64.84169006347656,-15.917377,-2.9242404,-0.26301366,-14.700968112679409,-15.336619933044076,0.3125548174461113,1.0862912177506137,-1.1469733603805257,-0.09604272750322186,-14.682863259050247,-15.355736155717087,-4.840174929923748,1.0862912177506137,-1.1469733603805257,-1.157452520927237
182,0.10505266410489218,0.21400140218527494,-0.09344705814181901,-0.26869707972962686,64.88235294117646,-64.8564682006836,-15.90022,-2.8647597,-0.266769,-14.664639515753173,-15.374904293422395,0.28656073198340953,1.0934245978234562,-1.1500882623185864,-0.12193257704237655,-14.646415772456132,-15.394072431127707,-4.879055232932133,1.0934245978234562,-1.1500882623185864,-1.166409090251558
183,0.14714204488554403,0.11216869610842696,-0.09639151653941642,-0.16919975009025734,64.88235294117646,-64.87545013427734,-15.883179,-2.8050773,-0.27047107,-14.628129713216776,-15.413294119675536,0.26073435612278184,1.097163554360404,-1.1533013128699003,-0.14377606985149105,-14.609843653977451,-15.432515808223371,-4.918123535662841,1.097163554360404,-1.1533013128699003,-1.1720490819212332
184,0.17019430324299015,0.16397582540146866,-0.10653110961350151,-0.2881114915580376,64.88235294117646,-64.8989486694336,-15.866255,-2.7451935,-0.2741124,-14.591466497057317,-15.451796680720985,0.23503880785921538,1.1026294152071194,-1.1568523498570171,-0.16889125444743114,-14.573089340137214,-15.471077553218604,-4.957511962273058,1.1026294152071194,-1.1568523498570171,-1.1816527983065013
185,0.17089957219147758,0.08362287814252427,-0.036154578201402984,-0.15162101950730822,65.27254901960784,-64.92710876464844,-15.849447,-2.6851077,-0.27768597,-14.554665726062556,-15.490378511592997,0.213252595136466,1.1054168444785368,-1.1580575024637305,-0.1859638194988579,-14.53624211198793,-15.509679469967395,-4.997068856682727,1.1054168444785368,-1.1580575024637305,-1.1867068322900782
186,0.16758317223898933,0.17968764173830382,-0.10746833106230713,-0.26731958811114254,65.27254901960784,-64.95994567871094,-15.832757,-2.62482,-0.28118637,-14.517718671445639,-15.529040132970156,0.19146818798300205,1.1114064325364803,-1.1616397801658074,-0.2064178276654436,-14.49919523090338,-15.548400795972922,-5.036922772856964,1.1114064325364803,-1.1616397801658074,-1.1956174852271164
187,0.16661362313977857,0.2633906980123828,-0.03155658675857799,-0.20828760387427891,65.27254901960784,-64.99760437011719,-15.816183,-2.5643303,-0.28460854,-14.480525462195526,-15.567778990412771,0.1696267330106281,1.1201861224702263,-1.1626916663910933,-0.22446126425949017,-14.461855693487706,-15.587157184852625,-5.077008119702173,1.1201861224702263,-1.1626916663910933,-1.202560405356259
188,0.18521152467495744,0.15842100617592572,-0.005443119007240302,-0.2052129711089279,65.27254901960784,-65.04055786132812,-15.799728,-2.5036385,-0.2879476,-14.443097913109755,-15.606538403247479,0.14772957835800898,1.1254668226760904,-1.1628731036913347,-0.2419952274273952,-14.424340132731837,-15.625919621642335,-5.117321480959725,1.1254668226760904,-1.1628731036913347,-1.2094008377265566
189,0.20516458781534838,0.13023177307255168,-0.11403289062489116,-0.25071982875955356,64.88235294117646,-65.08845520019531,-15.783391,-2.4427443,-0.29119882,-14.405510001368846,-15.645364191643091,0.1219290749580666,1.1298078817785089,-1.1666742000454977,-0.26350864062754337,-14.386679870005887,-15.664808761643853,-5.157913419804787,1.1298078817785089,-1.1666742000454977,-1.217758165351875
190,0.1749835848132333,0.057038281641013655,-0.1107555984292342,-0.3189417761909681,69.56470588235294,-65.14151000976562,-15.767172,-2.3816476,-0.29435626,-14.367818050708651,-15.684314862532625,0.1415795610283146,1.1317091578332092,-1.1703660533264721,-0.25274683713772533,-14.348956231411446,-15.703820963421402,-5.198859738401173,1.1317091578332092,-1.1703660533264721,-1.228389557891574
191,0.2183558721774338,0.15410507751650954,0.021109978182522457,-0.2621937183404093,69.56470588235294,-65.20006561279297,-15.751071,-2.3203485,-0.29743117,-14.330008798182256,-15.723315336544518,0.15995571388047633,1.1368459937504263,-1.1696623873870546,-0.24133836117141888,-14.311061364953098,-15.742809709667636,-5.24009738335127,1.1368459937504263,-1.1696623873870546,-1.237129348502921
192,0.16614347268421611,0.17045424764206915,-0.049069805235389154,-0.3733167840435403,69.56470588235294,-65.26374816894531,-15.735089,-2.2588465,-0.30043393,-14.292019234919662,-15.762331343793662,0.1770042857744052,1.142527802005162,-1.1712980475615675,-0.23486506554208503,-14.272977104886259,-15.781852977919689,-5.281749824728083,1.142527802005162,-1.1712980475615675,-1.2495732413043723
193,0.19155400186400057,0.10405565272729356,-0.07434022304466666,-0.2202239917799922,69.56470588235294,-65.3328628540039,-15.719227,-2.1971416,-0.3033739,-14.253877166156864,-15.80141591216963,0.1927226449749712,1.1459963237627384,-1.1737760549963898,-0.22450842739452642,-14.2347772274275,-15.82097884641957,-5.323646959429095,1.1459963237627384,-1.1737760549963898,-1.256914041030372
194,0.16667780097749763,0.22631808909156725,-0.02559916784024105,-0.2631761531355803,69.56470588235294,-65.40736389160156,-15.703484,-2.135234,-0.3062596,-14.215551556426387,-15.840556002429421,0.20714479235076122,1.1535402600657907,-1.1746293605910645,-0.2167931638845413,-14.196325885425306,-15.860133158439272,-5.365836512078036,1.1535402600657907,-1.1746293605910645,-1.2656865794682248
195,0.18938721540778272,0.17616497380705792,-0.031133201464063773,-0.1903086836196497,69.56470588235294,-65.4874267578125,-15.6878605,-2.0731235,-0.30909866,-14.1770023449943,-15.879727610672159,0.22025898758237653,1.1594124258593592,-1.1756671339731999,-0.20784963735946288,-14.157678804563327,-15.899322062905044,-5.408237518819887,1.1594124258593592,-1.1756671339731999,-1.2720302022555465
196,0.16532701073644304,0.1429664372232319,-0.04802017393620306,-0.270219197342211,69.56470588235294,-65.57251739501953,-15.672358,-2.0108097,-0.3118979,-14.138275838333863,-15.91894319301234,0.23203974127061475,1.1641779737668003,-1.17726780643774,-0.2027566193955259,-14.118872872104433,-15.938564323119635,-5.450938769114341,1.1641779737668003,-1.17726780643774,-1.2810375088336203
197,0.18291014514954662,0.2085487658162046,-0.0945413276095125,-0.2597500112649094,69.56470588235294,-65.66256713867188,-15.656975,-1.9482929,-0.3146634,-14.099354045449516,-15.958237976186714,0.24243069499394576,1.1711295992940072,-1.1804191840247238,-0.19848513470676823,-14.079835218794633,-15.977911629253793,-5.493928630532422,1.1711295992940072,-1.1804191840247238,-1.2896958425424507
198,0.1420112420718865,0.21363106003640708,-0.11367308416118177,-0.2499968584429464,69.56470588235294,-65.75773620605469,-15.641713,-1.8855728,-0.3174004,-14.060197708217474,-15.997648434034295,0.25142437274095125,1.1782506346285542,-1.1842082868300965,-0.19504383817506993,-14.040560197640348,-16.017385238814796,-5.537196266237663,1.1782506346285542,-1.1842082868300965,-1.2980290711572156
199,0.1254976307175102,0.11405898734096737,-0.11018093458714705,-0.16137007239401413,69.56470588235294,-65.85832214355469,-15.626573,-1.8226495,-0.32011342,-14.020859320959111,-16.03718325522562,0.2590523824052709,1.182052600873253,-1.187880984649668,-0.18979202044609497,-14.001158444277905,-16.056981271636452,-5.580643202023341,1.182052600873253,-1.187880984649668,-1.3034080735703493
200,0.11865394519668164,0.10351515124659905,-0.051109898491388125,-0.19541522008271173,69.56470588235294,-65.96381378173828,-15.611553,-1.7595227,-0.32280627,-13.98140005917931,-16.076807682435327,0.26532683590396955,1.1855031059148062,-1.1895846479327143,-0.1868038334168189,-13.961641674080745,-16.096634093234208,-5.624307265831334,1.1855031059148062,-1.1895846479327143,-1.3099219142397729
201,0.10950047317413751,0.0905495196866459,-0.05196051949712155,-0.14995009806370874,69.56470588235294,-66.07308959960938,-15.596656,-1.6961925,-0.3254821,-13.941832983693434,-16.116489370988358,0.2702477008318023,1.1885214232376944,-1.191316665249285,-0.18340554879050563,-13.922024293306155,-16.13634464874252,-5.668137940859397,1.1885214232376944,-1.191316665249285,-1.3149202508418965
202,0.12440104265720371,0.15290790237290652,-0.08842454015700286,-0.14342185996092205,69.56470588235294,-66.18769836425781,-15.5818815,-1.6326587,-0.32814342,-13.902130654084193,-16.1562490512412,0.2738219678003118,1.1936183533167912,-1.1942641499211852,-0.18088386372261453,-13.882237014862262,-16.176153453739893,-5.712127973509639,1.1936183533167912,-1.1942641499211852,-1.3197009795072605
203,0.19122311310988963,0.11545637122908171,-0.09180352584948735,-0.2747289152205301,69.56470588235294,-66.3058853149414,-15.567229,-1.5689213,-0.3307921,-13.86227923321184,-16.19610885819738,0.2759802054423477,1.1974668990244273,-1.1973242674495015,-0.18380608363217882,-13.842321451561448,-16.216064262654875,-5.756423260510126,1.1974668990244273,-1.1973242674495015,-1.3288586100146116
204,0.14413409409125996,0.2478997140246856,-0.06214957136094367,-0.1595811081638736,69.56470588235294,-66.42794799804688,-15.552699,-1.5049801,-0.33342946,-13.822225947847679,-16.236054194652006,0.2767116833692709,1.2057302228252502,-1.1993959198281996,-0.18393175096870826,-13.80213044413394,-16.256044126649147,-5.800895859853018,1.2057302228252502,-1.1993959198281996,-1.3341779802867406
205,0.13916725353178855,0.11181948293584615,-0.12392277172471852,-0.14178907234198945,69.56470588235294,-66.55424499511719,-15.538293,-1.4408351,-0.33605617,-13.781972818485206,-16.27610290463057,0.2760822825642421,1.2094575389231117,-1.2035266788856902,-0.18448604646761937,-13.761815192836503,-16.296161682612002,-5.845526002609622,1.2094575389231117,-1.2035266788856902,-1.3389042826981403
206,0.16672445149822493,0.10696604400739661,-0.07661026179786233,-0.2877546981790591,69.56470588235294,-66.68311309814453,-15.524011,-1.3764861,-0.3386724,-13.741598141607765,-16.316263021849977,0.274033475512924,1.2130230737233583,-1.2060803542789522,-0.1908926063285422,-13.721381090379058,-16.336364361087966,-5.890475872808648,1.2130230737233583,-1.2060803542789522,-1.3484961059707756
207,0.19003653360038106,0.13951654848865633,-0.08070011075574773,-0.17253013216567048,69.56470588235294,-66.8144760131836,-15.509852,-1.3119329,-0.34127775,-13.701086529956715,-16.356510533720805,0.27056294034611494,1.2176736253396467,-1.2087703579708104,-0.19440945892692568,-13.680791969534404,-16.37665670635366,-5.935617443154524,1.2176736253396467,-1.2087703579708104,-1.354247110376298
208,0.19639890381644703,0.20933002788572955,-0.14927026518691297,-0.11258164709515661,69.56470588235294,-66.94947814941406,-15.495818,-1.2471757,-0.34387136,-13.660381114652125,-16.3968858069116,0.26576733131433666,1.2246512929358377,-1.213746033477041,-0.19685592666403648,-13.639970259769877,-16.41711490746956,-5.980884104219395,1.2246512929358377,-1.213746033477041,-1.3579998319461366
209,0.17747458245253678,0.09830214304762631,-0.0848459168719852,-0.2122684733749569,69.56470588235294,-67.08616638183594,-15.481909,-1.182214,-0.34645185,-13.619504792585905,-16.437391144647986,0.25964479698912674,1.2279280310374252,-1.2165742307061072,-0.20351493585411476,-13.599039325401963,-16.457667381826433,-6.026386619143572,1.2279280310374252,-1.2165742307061072,-1.3650754477253018
210,0.16549345250514136,0.11111624810111653,-0.06529635571424469,-0.23022073092941042,69.56470588235294,-67.22489929199219,-15.468124,-1.1170478,-0.34901744,-13.578512126969047,-16.477979894758032,0.25215019450296194,1.2316319059741292,-1.2187507758965819,-0.21162471471930056,-13.557984928536158,-16.49829240768965,-6.072144934879893,1.2316319059741292,-1.2187507758965819,-1.3727494720896154
211,0.16465831884522314,0.2048316225135712,0.028004940887228325,-0.17453374182882975,69.56470588235294,-67.3652572631836,-15.454466,-1.051677,-0.35156593,-13.5373439347574,-16.518589362320757,0.2433280440481312,1.2384596267245815,-1.2178172778670076,-0.21869176582883085,-13.516702940978671,-16.538886316951885,-6.118097176996024,1.2384596267245815,-1.2178172778670076,-1.3785672634839097
212,0.20579853537755727,0.21298882977819852,-0.08080622968304799,-0.10892561189460537,69.56470588235294,-67.50511932373047,-15.440932,-0.9861014,-0.35409468,-13.495943620072259,-16.559228163932815,0.23328682567634923,1.2455592543838547,-1.2205108188564424,-0.22433438710554723,-13.475184299165877,-16.579570010913766,-6.1641704475698145,1.2455592543838547,-1.2205108188564424,-1.3821981172137299
213,0.18645400031595874,0.15434025797241624,-0.05544370736168267,-0.1718503991332092,69.56470588235294,-67.64643096923828,-15.4275255,-0.92032087,-0.35660073,-13.454339233671702,-16.59994265995434,0.22204986291493645,1.2507039296496019,-1.222358942435165,-0.2328016831410752,-13.433494168177557,-16.62031530899494,-6.210434663031531,1.2507039296496019,-1.222358942435165,-1.3879264638515034
214,0.20967764574426967,0.04480589249892232,-0.00887100319437678,-0.1734578026383069,69.56470588235294,-67.78717041015625,-15.414245,-0.8543353,-0.3590808,-13.412624210520882,-16.640692886370623,0.2096247244419209,1.252197459399566,-1.2226546425416442,-0.2419991578836999,-13.391754252864239,-16.661070463746327,-6.256891609385068,1.252197459399566,-1.2226546425416442,-1.3937083906061136
215,0.22399996574806022,0.12970271098632724,0.0004145369661515876,-0.14797732760056448,69.56470588235294,-67.92682647705078,-15.401092,-0.78814465,-0.36153132,-13.370812238145904,-16.681447810823695,0.19607205089719815,1.2565208830991101,-1.2226408246427725,-0.25097160113469535,-13.349870223427601,-16.701825157901087,-6.303512974991495,1.2565208830991101,-1.2226408246427725,-1.3986409681927991
216,0.19322235019231798,0.1175377177191404,-0.10876040108008572,-0.16557284792926374,69.56470588235294,-68.06632232666016,-15.388065,-0.7217487,-0.36394843,-13.3288629099772,-16.7222629274235,0.1814339104000522,1.2604388070230814,-1.226266171345442,-0.2611111462829895,-13.307855596526831,-16.742700696945935,-6.350318310428954,1.2604388070230814,-1.226266171345442,-1.4041600631237745
217,0.2023736649250048,0.266085990535041,-0.08830730007743688,-0.1821595532818403,69.56470588235294,-68.20360565185547,-15.375166,-0.65514743,-0.36632806,-13.286700457526134,-16.763187526079502,0.16574959448687107,1.2693083400409162,-1.2292097480146897,-0.27232612735221706,-13.265545318525467,-16.78367435521309,-6.39732604537006,1.2693083400409162,-1.2292097480146897,-1.4102320482331692
218,0.15995295211344346,0.15089895550475163,-0.05341582652891427,-0.16751750955092248,69.56470588235294,-68.33910369873047,-15.362395,-0.5883407,-0.36866593,-13.244306346771712,-16.80419085980584,0.14907137164690434,1.274338305224408,-1.2309902755656537,-0.28352268165323347,-13.223067375017987,-16.824707364398613,-6.444519910877333,1.274338305224408,-1.2309902755656537,-1.4158159652181999
219,0.16137411429925097,0.16283061513531435,-0.10099208932649514,-0.25095767205501573,69.56470588235294,-68.4726333618164,-15.349752,-0.52132845,-0.37095758,-13.201737941811379,-16.845279975707655,0.13141726422235456,1.279765992395585,-1.2343566785432034,-0.29791646628402335,-13.1804085086048,-16.865852587016718,-6.4919926182424454,1.279765992395585,-1.2343566785432034,-1.424181220953367
